clientnum,client_stayed,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,gender_F,gender_M,marital_status_Divorced,marital_status_Married,marital_status_Single,education_level_ordinal_level_scale,income_category_ordinal_level_scale,card_category_ordinal_level_scale
720761208,0,59,M,1,College,Single,10000.0,Blue,47,2,4,2,4789.0,357,2496,41,0,1,0,0,1,4,7,1
788794758,0,46,M,4,Graduate,Single,4166.67,Blue,28,2,2,4,2979.0,0,2061,38,0,1,0,0,1,5,3,1
711150333,0,40,F,3,Graduate,Single,1666.67,Blue,31,5,3,2,2391.0,0,2857,40,1,0,0,0,1,5,2,1
714418158,1,63,F,0,Uneducated,Single,1666.67,Blue,56,2,2,2,7264.0,851,3527,69,1,0,0,0,1,2,2,1
717231558,1,49,F,4,Graduate,Married,1666.67,Blue,43,2,2,2,3002.0,1446,4851,74,1,0,0,1,0,5,2,1
711589758,1,42,M,5,High School,Married,5833.33,Blue,32,1,2,2,4162.0,1641,3967,75,0,1,0,1,0,3,6,1
715516458,0,42,F,1,High School,Married,4166.67,Blue,36,5,3,2,2705.0,2430,2602,43,1,0,0,1,0,3,3,1
714998508,1,53,M,3,Uneducated,Married,10000.0,Blue,36,2,2,0,3742.0,1454,5326,62,0,1,0,1,0,2,7,1
713328108,1,60,F,1,College,Married,1666.67,Blue,36,2,2,2,1671.0,1047,5189,79,1,0,0,1,0,4,2,1
716229108,1,55,F,3,College,Divorced,1666.67,Blue,46,2,3,3,3282.0,2262,4674,84,1,0,1,0,0,4,2,1
820925433,1,50,F,2,Post-Graduate,Single,1666.67,Blue,45,2,3,2,1529.0,710,4751,81,1,0,0,0,1,6,2,1
816129258,1,34,F,2,Post-Graduate,Single,1666.67,Blue,29,2,3,3,2509.0,1897,4837,74,1,0,0,0,1,6,2,1
717385083,1,46,M,3,High School,Married,10000.0,Blue,35,2,2,3,4916.0,1122,4813,87,0,1,0,1,0,3,7,1
708652908,1,47,F,5,Uneducated,Married,1666.67,Blue,36,1,6,1,2291.0,1419,4498,81,1,0,0,1,0,2,2,1
715644633,1,42,F,3,Graduate,Single,4166.67,Blue,34,1,2,1,1528.0,820,5212,88,1,0,0,0,1,5,3,1
714600258,1,45,M,2,Post-Graduate,Married,5833.33,Blue,36,1,2,2,5945.0,2015,3645,70,0,1,0,1,0,6,6,1
823566408,1,44,F,3,Graduate,Married,1666.67,Blue,40,2,2,1,1438.3,0,4625,93,1,0,0,1,0,5,2,1
708307533,1,42,M,2,Uneducated,Married,5833.33,Blue,30,1,2,3,3086.0,0,4129,81,0,1,0,1,0,2,6,1
820085808,1,54,F,3,Graduate,Married,1666.67,Blue,49,1,1,2,2598.0,1343,4692,86,1,0,0,1,0,5,2,1
716685033,1,38,F,1,High School,Married,4166.67,Blue,19,1,1,2,5559.0,1600,5344,82,1,0,0,1,0,3,3,1
713063958,1,51,M,1,Graduate,Single,8333.33,Blue,39,1,1,3,7562.0,1080,5010,85,0,1,0,0,1,5,4,1
708371733,1,41,F,3,High School,Married,1666.67,Blue,15,1,1,2,4662.0,0,4931,81,1,0,0,1,0,3,2,1
780277458,1,52,F,2,Graduate,Single,1666.67,Blue,38,2,2,3,2904.0,2517,4503,89,1,0,0,0,1,5,2,1
712968708,1,55,F,1,High School,Single,4166.67,Blue,47,2,3,1,2343.0,1780,5167,78,1,0,0,0,1,3,3,1
721444758,1,47,F,2,College,Married,1666.67,Blue,36,1,3,3,2780.0,2216,4980,78,1,0,0,1,0,4,2,1
711448983,0,47,F,2,Graduate,Married,1666.67,Blue,34,2,2,2,2234.0,2024,2313,37,1,0,0,1,0,5,2,1
712664658,0,35,F,1,Graduate,Single,1666.67,Blue,30,2,2,2,1649.0,0,2549,54,1,0,0,0,1,5,2,1
713726958,0,40,F,3,Doctorate,Married,1666.67,Blue,21,5,2,2,1728.0,0,2191,38,1,0,0,1,0,7,2,1
716009883,1,41,F,1,Graduate,Single,4166.67,Blue,28,1,3,1,8482.0,585,4245,74,1,0,0,0,1,5,3,1
712715208,0,52,M,1,High School,Single,8333.33,Blue,44,1,3,2,3770.0,0,2387,51,0,1,0,0,1,3,4,1
716273133,1,41,F,3,Graduate,Married,1666.67,Blue,36,2,2,3,1593.0,0,4853,78,1,0,0,1,0,5,2,1
709927458,1,38,M,3,Graduate,Single,4166.67,Blue,20,1,3,3,10486.0,1544,4042,77,0,1,0,0,1,5,3,1
715162608,0,48,F,2,Graduate,Single,1666.67,Blue,41,4,2,3,2168.0,1323,2499,38,1,0,0,0,1,5,2,1
788719533,1,53,M,4,Post-Graduate,Married,8333.33,Blue,34,1,2,3,13679.0,0,4060,61,0,1,0,1,0,6,4,1
715566408,1,45,F,3,Doctorate,Married,1666.67,Blue,36,1,2,2,2143.0,1479,4404,77,1,0,0,1,0,7,2,1
717359208,1,57,F,0,College,Married,1666.67,Blue,47,2,3,1,4945.0,1779,4037,72,1,0,0,1,0,4,2,1
721410858,1,54,F,4,High School,Single,1666.67,Blue,36,1,3,0,1921.0,1334,4512,90,1,0,0,0,1,3,2,1
779420583,1,45,F,4,Graduate,Single,1666.67,Blue,33,2,1,3,3001.0,2055,4662,70,1,0,0,0,1,5,2,1
714222183,1,38,F,3,Graduate,Single,4166.67,Blue,36,1,1,1,2132.0,1084,4874,78,1,0,0,0,1,5,3,1
709079883,0,45,F,4,Doctorate,Married,1666.67,Blue,36,5,3,3,1663.0,1012,2729,38,1,0,0,1,0,7,2,1
713782608,1,46,F,4,Graduate,Single,4166.67,Blue,36,1,3,1,2652.0,2386,5329,83,1,0,0,0,1,5,3,1
720236433,1,41,M,4,College,Married,8333.33,Blue,22,1,2,3,5037.0,1670,4379,67,0,1,0,1,0,4,4,1
708341958,1,31,F,1,College,Divorced,1666.67,Blue,21,2,2,3,2061.0,1904,4480,86,1,0,1,0,0,4,2,1
780360558,1,33,F,1,Graduate,Married,1666.67,Blue,20,2,2,2,1507.0,0,4698,87,1,0,0,1,0,5,2,1
715012833,1,46,F,1,High School,Married,1666.67,Blue,36,1,3,3,3073.0,2517,4858,77,1,0,0,1,0,3,2,1
719843958,1,46,M,2,Graduate,Married,10000.0,Blue,34,2,3,3,1754.0,894,4874,79,0,1,0,1,0,5,7,1
767197983,1,52,F,2,High School,Single,1666.67,Blue,45,1,1,1,4209.0,0,5938,83,1,0,0,0,1,3,2,1
711874833,1,45,M,3,College,Divorced,4166.67,Blue,37,1,3,2,2449.0,0,5497,88,0,1,1,0,0,4,3,1
714930333,0,39,M,3,College,Married,8333.33,Blue,30,2,3,3,4618.0,0,2476,49,0,1,0,1,0,4,4,1
720989133,1,41,F,2,College,Married,1666.67,Blue,36,2,1,2,1654.0,1093,4596,82,1,0,0,1,0,4,2,1
720893958,1,49,F,4,Uneducated,Single,1666.67,Blue,36,1,3,3,1544.0,999,4215,53,1,0,0,0,1,2,2,1
769709058,1,60,M,1,Uneducated,Single,5833.33,Blue,54,1,2,1,3618.0,972,4228,63,0,1,0,0,1,2,6,1
711005583,1,37,M,3,High School,Single,8333.33,Blue,24,1,2,3,3437.0,1064,5110,76,0,1,0,0,1,3,4,1
826548708,1,50,M,2,Graduate,Single,8333.33,Blue,46,2,3,2,5965.0,622,4637,91,0,1,0,0,1,5,4,1
711093408,1,46,F,2,Doctorate,Married,1666.67,Blue,33,2,3,1,2644.0,1517,4815,83,1,0,0,1,0,7,2,1
712831908,1,59,F,1,College,Married,4166.67,Blue,49,2,2,1,3481.0,603,4556,81,1,0,0,1,0,4,3,1
714181008,1,35,F,0,Graduate,Married,1666.67,Blue,36,1,2,2,3019.0,1462,4509,71,1,0,0,1,0,5,2,1
772346358,1,52,F,3,Uneducated,Single,1666.67,Blue,41,2,1,2,1801.0,0,5047,79,1,0,0,0,1,2,2,1
717489033,0,27,F,0,High School,Single,1666.67,Blue,18,6,1,4,1438.3,0,2641,40,1,0,0,0,1,3,2,1
710969433,1,41,F,1,Uneducated,Married,1666.67,Blue,31,2,2,2,2909.0,1201,4230,68,1,0,0,1,0,2,2,1
715807383,1,45,F,4,Post-Graduate,Single,4166.67,Blue,36,1,3,3,4688.0,0,5248,89,1,0,0,0,1,6,3,1
711807333,1,37,F,2,College,Single,1666.67,Blue,26,1,1,2,1438.3,0,3948,84,1,0,0,0,1,4,2,1
714424533,0,41,F,4,Graduate,Married,1666.67,Blue,36,6,2,2,1655.0,0,2156,37,1,0,0,1,0,5,2,1
779536233,1,47,F,4,Graduate,Divorced,4166.67,Blue,30,1,1,1,1438.3,601,4669,83,1,0,1,0,0,5,3,1
779890833,1,51,F,2,High School,Divorced,1666.67,Blue,36,2,1,1,1438.3,0,4866,65,1,0,1,0,0,3,2,1
779837808,1,53,F,2,High School,Married,4166.67,Blue,37,1,4,3,5182.0,2500,5012,85,1,0,0,1,0,3,3,1
713748708,0,46,F,3,Graduate,Single,1666.67,Blue,37,1,2,4,1438.3,0,1757,44,1,0,0,0,1,5,2,1
709123908,1,43,F,2,Graduate,Married,4166.67,Blue,36,2,3,2,4287.0,0,4874,82,1,0,0,1,0,5,3,1
743800833,1,53,F,3,College,Married,4166.67,Blue,46,2,1,1,2304.0,1144,4505,85,1,0,0,1,0,4,3,1
794054058,1,50,F,2,Graduate,Single,1666.67,Blue,44,1,1,1,2765.0,0,4010,59,1,0,0,0,1,5,2,1
815789883,1,46,F,3,College,Single,1666.67,Blue,41,1,3,2,2485.0,861,4728,81,1,0,0,0,1,4,2,1
712177908,1,50,F,4,College,Single,1666.67,Blue,36,1,3,1,2446.0,1763,4310,75,1,0,0,0,1,4,2,1
793379058,1,48,F,3,Graduate,Single,1666.67,Blue,42,2,2,1,2214.0,1025,5084,82,1,0,0,0,1,5,2,1
712974558,1,56,F,2,College,Single,1666.67,Blue,43,1,3,1,5254.0,0,4546,89,1,0,0,0,1,4,2,1
717409533,0,36,F,2,Post-Graduate,Single,1666.67,Blue,26,1,2,3,1821.0,1486,2824,43,1,0,0,0,1,6,2,1
712200033,1,44,F,4,High School,Single,1666.67,Blue,36,1,3,3,3024.0,0,4983,78,1,0,0,0,1,3,2,1
802795608,1,54,F,2,High School,Single,1666.67,Blue,48,1,3,2,1517.0,556,4981,82,1,0,0,0,1,3,2,1
787452333,0,39,F,1,High School,Married,1666.67,Blue,25,2,2,1,2024.0,0,2870,36,1,0,0,1,0,3,2,1
709520058,0,53,M,5,Uneducated,Married,10000.0,Blue,38,4,2,2,19138.0,0,2028,43,0,1,0,1,0,2,7,1
819690933,1,56,M,1,Graduate,Single,8333.33,Blue,51,2,3,1,16835.0,897,4059,80,0,1,0,0,1,5,4,1
711800658,0,42,F,3,High School,Single,1666.67,Blue,36,2,3,3,2145.0,0,2465,42,1,0,0,0,1,3,2,1
717722958,1,43,M,3,Uneducated,Married,8333.33,Blue,36,1,3,2,4654.0,1349,4277,71,0,1,0,1,0,2,4,1
712279683,0,44,M,3,Graduate,Married,5833.33,Blue,36,2,3,3,9114.0,0,2740,52,0,1,0,1,0,5,6,1
716606733,1,33,F,1,Graduate,Single,4166.67,Blue,18,2,2,3,3043.0,2054,4833,85,1,0,0,0,1,5,3,1
716060358,1,53,F,2,Graduate,Married,4166.67,Blue,45,2,2,2,4621.0,913,4952,82,1,0,0,1,0,5,3,1
709158333,1,44,M,4,Graduate,Single,5833.33,Blue,28,2,2,1,2758.0,461,4244,96,0,1,0,0,1,5,6,1
721113333,1,54,F,0,Graduate,Married,1666.67,Blue,36,1,2,3,1740.0,0,4751,93,1,0,0,1,0,5,2,1
712855683,1,50,F,2,Post-Graduate,Married,1666.67,Blue,36,1,2,2,3350.0,1335,4906,89,1,0,0,1,0,6,2,1
715463133,1,40,M,5,High School,Single,10000.0,Blue,31,1,1,3,34516.0,1427,3699,64,0,1,0,0,1,3,7,1
709920258,1,41,F,3,Graduate,Divorced,4166.67,Blue,28,1,1,3,9294.0,1764,4531,73,1,0,1,0,0,5,3,1
708959583,1,47,M,2,High School,Married,5833.33,Blue,39,1,2,2,9389.0,727,3415,84,0,1,0,1,0,3,6,1
712510833,1,44,M,3,College,Married,4166.67,Blue,30,2,3,3,9317.0,847,4121,81,0,1,0,1,0,4,3,1
788502858,1,58,M,3,High School,Single,8333.33,Blue,51,2,2,1,10021.0,1952,4431,68,0,1,0,0,1,3,4,1
721139808,1,42,F,3,Graduate,Single,1666.67,Blue,36,1,2,1,2344.0,1081,3889,80,1,0,0,0,1,5,2,1
711375558,1,48,F,2,Uneducated,Single,4166.67,Blue,34,2,3,1,3072.0,1734,4540,78,1,0,0,0,1,2,3,1
709362033,0,52,F,1,Graduate,Married,1666.67,Blue,42,1,5,3,1471.0,0,2253,48,1,0,0,1,0,5,2,1
719860308,0,42,F,2,Graduate,Married,1666.67,Blue,36,2,3,3,1438.3,0,2418,48,1,0,0,1,0,5,2,1
714443058,0,43,F,4,College,Married,1666.67,Blue,28,5,2,4,1484.0,0,1664,39,1,0,0,1,0,4,2,1
716315508,0,37,F,3,Post-Graduate,Married,4166.67,Blue,36,2,2,5,3233.0,2517,1339,32,1,0,0,1,0,6,3,1
717651333,1,55,F,2,Graduate,Single,1666.67,Blue,43,1,3,1,1745.0,1168,4562,67,1,0,0,0,1,5,2,1
710742408,1,53,F,2,College,Married,1666.67,Blue,43,2,1,3,2160.0,2057,4518,93,1,0,0,1,0,4,2,1
711968358,1,55,F,4,Graduate,Single,1666.67,Blue,44,1,2,1,2638.0,1423,4153,77,1,0,0,0,1,5,2,1
794227308,1,56,M,2,College,Married,8333.33,Blue,50,1,1,3,10214.0,1433,4493,79,0,1,0,1,0,4,4,1
719845908,1,52,F,3,Uneducated,Single,1666.67,Blue,36,2,1,3,3240.0,0,4803,83,1,0,0,0,1,2,2,1
720401658,0,53,F,3,Graduate,Single,1666.67,Blue,34,5,3,5,1438.3,1030,1985,38,1,0,0,0,1,5,2,1
827442858,1,56,M,3,High School,Divorced,8333.33,Blue,52,2,3,1,8111.0,2051,3719,69,0,1,1,0,0,3,4,1
714484008,0,49,F,4,Uneducated,Married,1666.67,Blue,31,4,3,2,1567.0,0,2138,41,1,0,0,1,0,2,2,1
719176308,0,43,M,3,College,Divorced,8333.33,Blue,32,6,3,2,7278.0,0,2120,43,0,1,1,0,0,4,4,1
710838108,1,45,M,2,Graduate,Married,8333.33,Blue,36,1,4,1,3081.0,2517,4317,72,0,1,0,1,0,5,4,1
713160258,1,54,F,2,Graduate,Married,1666.67,Blue,44,1,2,3,3034.0,2033,4349,90,1,0,0,1,0,5,2,1
713785608,1,49,F,1,Doctorate,Single,1666.67,Blue,40,1,2,3,2960.0,0,4918,63,1,0,0,0,1,7,2,1
789491058,1,43,F,4,Graduate,Married,1666.67,Blue,34,2,3,1,1620.0,0,4570,82,1,0,0,1,0,5,2,1
793736958,1,49,M,3,High School,Single,10000.0,Blue,43,1,2,1,21680.0,1587,4410,86,0,1,0,0,1,3,7,1
714202008,0,53,F,2,High School,Married,1666.67,Blue,36,6,3,2,3918.0,2517,2115,42,1,0,0,1,0,3,2,1
721479108,1,52,M,1,Uneducated,Single,10000.0,Blue,41,1,1,3,12764.0,0,3332,64,0,1,0,0,1,2,7,1
715549158,1,29,F,1,Graduate,Married,1666.67,Blue,36,2,2,0,1438.3,0,4769,84,1,0,0,1,0,5,2,1
716165508,1,51,M,2,Uneducated,Married,5833.33,Blue,40,2,1,1,3559.0,0,4498,94,0,1,0,1,0,2,6,1
710630583,1,47,M,3,High School,Single,5833.33,Blue,39,2,1,1,2843.0,1752,3738,77,0,1,0,0,1,3,6,1
709571958,1,58,F,2,Graduate,Single,1666.67,Blue,47,1,1,2,2127.0,0,4401,65,1,0,0,0,1,5,2,1
715904433,0,42,F,4,College,Married,4166.67,Blue,34,1,3,2,1695.0,0,2055,46,1,0,0,1,0,4,3,1
709078908,1,48,F,3,High School,Single,1666.67,Blue,32,1,2,3,2648.0,1539,4926,89,1,0,0,0,1,3,2,1
717541308,1,61,F,2,Graduate,Single,1666.67,Blue,45,2,2,3,2602.0,1441,4838,85,1,0,0,0,1,5,2,1
714979383,1,56,M,3,Graduate,Single,5833.33,Blue,46,1,2,2,1891.0,1134,5255,77,0,1,0,0,1,5,6,1
711691608,0,46,F,4,Graduate,Single,1666.67,Blue,36,2,3,3,2881.0,2450,2450,49,1,0,0,0,1,5,2,1
788930358,1,42,F,4,College,Single,4166.67,Blue,28,2,2,2,2827.0,1896,3891,81,1,0,0,0,1,4,3,1
716351208,1,48,F,3,Uneducated,Married,1666.67,Blue,38,1,3,2,4095.0,2517,4175,77,1,0,0,1,0,2,2,1
708266883,0,34,F,2,Graduate,Single,1666.67,Blue,36,1,2,3,1666.0,0,2312,35,1,0,0,0,1,5,2,1
718858683,1,42,F,1,Graduate,Married,1666.67,Blue,36,2,3,2,1438.3,0,4511,76,1,0,0,1,0,5,2,1
771617883,1,54,F,2,High School,Single,4166.67,Blue,42,1,2,2,2205.0,1313,4904,82,1,0,0,0,1,3,3,1
718001508,1,41,F,3,Graduate,Married,1666.67,Blue,29,1,1,2,2890.0,2150,4377,84,1,0,0,1,0,5,2,1
711722808,0,51,F,4,Graduate,Single,1666.67,Blue,44,5,3,3,1483.0,0,2520,40,1,0,0,0,1,5,2,1
772661808,1,56,M,3,Graduate,Married,10000.0,Blue,46,2,1,2,7234.0,2055,5051,83,0,1,0,1,0,5,7,1
713382558,1,57,F,3,College,Single,1666.67,Blue,42,1,1,2,2063.0,953,4304,81,1,0,0,0,1,4,2,1
717596883,1,58,F,0,Graduate,Single,4166.67,Blue,39,4,3,2,5530.0,1233,5270,78,1,0,0,0,1,5,3,1
824763783,1,59,F,0,College,Single,1666.67,Blue,55,2,2,3,2645.0,1127,4251,76,1,0,0,0,1,4,2,1
780265458,1,56,F,2,Uneducated,Single,1666.67,Blue,42,4,2,2,3495.0,1427,4466,85,1,0,0,0,1,2,2,1
712171158,1,42,F,2,High School,Married,1666.67,Blue,30,6,1,1,3124.0,0,4986,79,1,0,0,1,0,3,2,1
787339158,0,56,M,1,Graduate,Married,8333.33,Blue,50,3,6,3,8688.0,0,2361,41,0,1,0,1,0,5,4,1
714848958,0,47,F,2,Graduate,Single,1666.67,Gold,37,6,2,1,15109.0,897,2315,43,1,0,0,0,1,5,2,3
714987633,1,42,M,3,Graduate,Married,5833.33,Blue,36,2,2,3,4953.0,2039,4026,53,0,1,0,1,0,5,6,1
717684858,1,50,M,3,Uneducated,Single,10000.0,Blue,38,6,3,3,22304.0,1333,5002,60,0,1,0,0,1,2,7,1
767376483,1,27,F,1,College,Married,1666.67,Blue,20,5,3,3,1893.0,0,5176,91,1,0,0,1,0,4,2,1
709901058,1,38,M,1,High School,Single,4166.67,Blue,30,2,2,1,2232.0,1163,4185,80,0,1,0,0,1,3,3,1
823149483,1,52,F,1,Post-Graduate,Single,4166.67,Blue,48,1,5,3,1766.0,0,4643,76,1,0,0,0,1,6,3,1
780073158,1,59,M,0,High School,Single,1666.67,Blue,44,2,1,1,3790.0,1149,4455,85,0,1,0,0,1,3,2,1
779998083,1,33,M,3,High School,Married,4166.67,Blue,23,1,2,3,6392.0,1429,4069,66,0,1,0,1,0,3,3,1
816613158,1,48,F,1,Doctorate,Married,1666.67,Blue,43,2,3,1,2559.0,1514,4117,69,1,0,0,1,0,7,2,1
770774133,1,53,M,3,Graduate,Single,8333.33,Silver,39,1,2,3,34516.0,1198,4826,70,0,1,0,0,1,5,4,2
712300683,1,41,F,1,Graduate,Single,1666.67,Blue,32,2,2,1,1438.3,0,4897,96,1,0,0,0,1,5,2,1
714536208,1,50,F,3,Uneducated,Married,1666.67,Blue,36,1,2,3,2473.0,1675,4203,73,1,0,0,1,0,2,2,1
784880958,1,34,F,4,Graduate,Single,4166.67,Blue,28,2,3,1,4022.0,1680,3776,84,1,0,0,0,1,5,3,1
713784558,1,59,F,1,Graduate,Single,4166.67,Blue,36,1,2,3,3510.0,941,4833,77,1,0,0,0,1,5,3,1
719305608,0,57,F,3,High School,Single,1666.67,Blue,36,4,3,3,2347.0,1900,2447,47,1,0,0,0,1,3,2,1
708323208,0,49,F,3,Uneducated,Married,1666.67,Blue,36,4,2,4,1522.0,0,2241,36,1,0,0,1,0,2,2,1
781183233,1,44,F,3,High School,Single,1666.67,Blue,25,2,1,1,2085.0,1528,3805,79,1,0,0,0,1,3,2,1
779922183,1,52,F,1,High School,Married,1666.67,Blue,36,2,2,2,2253.0,1981,4758,81,1,0,0,1,0,3,2,1
719449533,0,49,F,3,Uneducated,Single,4166.67,Blue,38,1,2,3,2655.0,2283,2386,49,1,0,0,0,1,2,3,1
712559058,1,54,M,0,High School,Single,8333.33,Blue,45,1,3,2,20882.0,1525,4765,76,0,1,0,0,1,3,4,1
717853233,1,41,M,2,College,Married,8333.33,Blue,31,1,1,3,3306.0,706,4772,76,0,1,0,1,0,4,4,1
790069233,1,45,F,3,High School,Divorced,1666.67,Blue,37,2,1,2,2052.0,0,4289,72,1,0,1,0,0,3,2,1
794576058,1,42,M,3,Graduate,Married,8333.33,Blue,26,1,2,3,8480.0,1339,4070,76,0,1,0,1,0,5,4,1
714139308,1,53,M,3,Uneducated,Married,5833.33,Blue,42,2,5,1,1438.3,0,4722,81,0,1,0,1,0,2,6,1
806634783,1,38,F,2,College,Married,1666.67,Blue,33,1,3,2,3420.0,1405,4267,75,1,0,0,1,0,4,2,1
720101658,1,26,F,0,Graduate,Single,1666.67,Blue,19,2,1,2,3416.0,1109,4614,70,1,0,0,0,1,5,2,1
719925483,1,46,M,4,Graduate,Married,8333.33,Blue,36,2,1,1,2171.0,1043,4531,88,0,1,0,1,0,5,4,1
819214233,1,43,F,3,Graduate,Married,1666.67,Blue,38,2,2,2,1530.0,0,5138,84,1,0,0,1,0,5,2,1
713723433,1,52,F,4,High School,Single,1666.67,Blue,44,1,1,3,5721.0,0,4188,79,1,0,0,0,1,3,2,1
716961033,1,48,F,3,High School,Single,1666.67,Blue,40,1,3,3,3520.0,2149,3630,78,1,0,0,0,1,3,2,1
778819083,0,41,F,2,Doctorate,Married,4166.67,Blue,33,1,3,3,1604.0,0,2264,47,1,0,0,1,0,7,3,1
714773508,0,54,F,1,Graduate,Married,4166.67,Blue,46,6,4,3,1632.0,351,2532,43,1,0,0,1,0,5,3,1
814181433,1,46,M,5,College,Married,4166.67,Blue,41,1,3,2,3914.0,1683,4242,64,0,1,0,1,0,4,3,1
711984633,1,36,F,3,Graduate,Married,1666.67,Blue,27,1,2,3,2328.0,1953,4373,89,1,0,0,1,0,5,2,1
780727833,1,51,F,3,High School,Single,1666.67,Blue,41,1,4,3,3229.0,2517,4526,95,1,0,0,0,1,3,2,1
714320358,1,38,F,2,College,Single,1666.67,Blue,33,2,1,2,2569.0,1288,4126,56,1,0,0,0,1,4,2,1
720700008,1,50,F,1,High School,Single,1666.67,Blue,36,1,1,3,4517.0,2238,4686,81,1,0,0,0,1,3,2,1
713027058,0,46,F,4,Doctorate,Single,1666.67,Blue,36,2,2,3,2292.0,0,2595,31,1,0,0,0,1,7,2,1
778228458,1,52,F,3,Uneducated,Single,1666.67,Blue,42,2,3,3,2510.0,1928,4943,70,1,0,0,0,1,2,2,1
719821908,0,38,F,2,High School,Single,1666.67,Blue,16,2,1,2,2703.0,0,2752,43,1,0,0,0,1,3,2,1
720537633,1,44,F,3,Doctorate,Married,1666.67,Blue,36,2,3,1,3047.0,2139,4961,85,1,0,0,1,0,7,2,1
721164483,1,46,F,2,College,Married,4166.67,Blue,34,2,1,3,1441.0,642,4894,84,1,0,0,1,0,4,3,1
715447008,1,50,F,3,Graduate,Married,1666.67,Blue,36,2,3,2,2999.0,1817,5119,83,1,0,0,1,0,5,2,1
769676358,1,38,M,2,High School,Single,5833.33,Blue,32,1,1,2,1438.3,1309,5066,76,0,1,0,0,1,3,6,1
710487033,1,44,F,2,High School,Married,4166.67,Blue,28,2,3,3,1438.3,0,4445,78,1,0,0,1,0,3,3,1
714197133,0,51,F,3,College,Married,4166.67,Blue,36,2,3,3,4762.0,0,2811,52,1,0,0,1,0,4,3,1
784795083,1,31,F,1,High School,Divorced,1666.67,Blue,25,2,1,3,1984.0,0,4794,73,1,0,1,0,0,3,2,1
809844108,1,48,M,2,Doctorate,Single,5833.33,Blue,43,2,1,1,8086.0,0,4775,78,0,1,0,0,1,7,6,1
711833508,1,47,M,2,High School,Single,4166.67,Blue,27,2,3,2,1536.0,0,4643,89,0,1,0,0,1,3,3,1
716279508,0,48,M,3,College,Married,8333.33,Blue,41,2,3,3,3430.0,2517,2639,46,0,1,0,1,0,4,4,1
771336783,1,51,F,3,High School,Single,1666.67,Blue,38,1,3,2,1759.0,1345,4351,81,1,0,0,0,1,3,2,1
717502083,0,41,M,3,Doctorate,Single,10000.0,Blue,28,4,2,3,6314.0,0,2718,44,0,1,0,0,1,7,7,1
711382458,0,43,M,5,Graduate,Married,5833.33,Blue,38,2,3,5,1438.3,0,2389,49,0,1,0,1,0,5,6,1
712190358,1,48,F,4,Uneducated,Married,1666.67,Blue,29,1,3,2,1843.0,1802,5199,73,1,0,0,1,0,2,2,1
788805858,1,49,M,3,College,Divorced,4166.67,Blue,31,2,3,1,2181.0,1218,4997,89,0,1,1,0,0,4,3,1
709102458,0,47,M,2,High School,Single,8333.33,Blue,36,4,3,5,4754.0,0,2607,41,0,1,0,0,1,3,4,1
712533708,1,43,M,0,High School,Single,8333.33,Blue,36,2,2,2,11247.0,0,4894,85,0,1,0,0,1,3,4,1
720326733,1,55,M,2,Graduate,Single,10000.0,Blue,47,2,3,1,16258.0,865,3761,58,0,1,0,0,1,5,7,1
713605908,1,49,M,3,Graduate,Married,10000.0,Blue,37,1,1,1,34516.0,1316,3863,69,0,1,0,1,0,5,7,1
711598533,1,43,M,1,High School,Married,5833.33,Blue,36,1,2,3,4255.0,1729,3607,75,0,1,0,1,0,3,6,1
795855258,1,48,F,4,College,Single,1666.67,Blue,42,2,3,2,1438.3,0,5045,82,1,0,0,0,1,4,2,1
826783233,1,57,F,3,High School,Single,1666.67,Blue,53,1,3,2,3029.0,2214,4750,89,1,0,0,0,1,3,2,1
785230083,1,50,M,2,Uneducated,Single,5833.33,Blue,44,1,2,1,3318.0,2349,4905,80,0,1,0,0,1,2,6,1
807946833,0,44,F,2,Graduate,Single,1666.67,Blue,39,6,3,3,1791.0,0,2771,36,1,0,0,0,1,5,2,1
711011508,1,43,F,3,Graduate,Single,1666.67,Blue,35,1,3,2,1620.0,771,4387,91,1,0,0,0,1,5,2,1
718632933,1,58,F,1,College,Single,1666.67,Blue,46,1,5,1,1552.0,0,4731,71,1,0,0,0,1,4,2,1
717284133,1,53,F,1,High School,Married,1666.67,Blue,41,1,2,3,3472.0,2517,4520,84,1,0,0,1,0,3,2,1
711701058,1,48,F,4,Graduate,Married,1666.67,Silver,36,2,2,3,10973.0,1466,4892,94,1,0,0,1,0,5,2,2
717146208,0,59,F,1,Graduate,Single,1666.67,Blue,51,1,4,4,4257.0,2517,2828,50,1,0,0,0,1,5,2,1
719028783,1,42,F,1,Graduate,Married,1666.67,Blue,29,2,3,3,3422.0,0,4486,74,1,0,0,1,0,5,2,1
713274183,1,45,F,1,Graduate,Single,1666.67,Blue,35,1,1,3,4977.0,1411,4182,85,1,0,0,0,1,5,2,1
790139583,1,39,F,0,Graduate,Divorced,1666.67,Blue,32,2,2,1,1438.3,801,4386,64,1,0,1,0,0,5,2,1
708753633,1,45,F,3,Doctorate,Married,4166.67,Blue,32,2,1,1,1438.3,0,4462,77,1,0,0,1,0,7,3,1
710780883,1,48,F,5,Uneducated,Single,4166.67,Blue,38,1,2,3,2446.0,1461,4610,78,1,0,0,0,1,2,3,1
